profile,household_index,origin_index,timestamp_utc,horizon_step,actual_kwh,q10_kwh,median_kwh,q90_kwh,seasonal_naive_kwh
median,609,7834,2013-11-25T00:00:00,39,0.13300000131130219,0.09187227487564087,0.18159574270248413,0.3563285768032074,0.2029999941587448
median,609,7834,2013-11-25T01:00:00,40,0.09399999678134918,0.07901003956794739,0.11622311174869537,0.2040109932422638,0.09399999678134918
median,609,7834,2013-11-25T02:00:00,41,0.12399999797344208,0.07538864016532898,0.10011410713195801,0.14731726050376892,0.13699999451637268
median,609,7834,2013-11-25T03:00:00,42,0.09600000083446503,0.07476425170898438,0.09074839949607849,0.12309129536151886,0.11900000274181366
median,609,7834,2013-11-25T04:00:00,43,0.08100000023841858,0.07501401007175446,0.08737674355506897,0.1150992214679718,0.08699999749660492
median,609,7834,2013-11-25T05:00:00,44,0.07800000160932541,0.0727662444114685,0.0913727730512619,0.15181279182434082,0.08399999886751175
median,609,7834,2013-11-25T06:00:00,45,0.19300000369548798,0.09474442899227142,0.2178722321987152,0.36491379141807556,0.25
median,609,7834,2013-11-25T07:00:00,46,0.32600000500679016,0.19277215003967285,0.4641278386116028,0.7328611612319946,0.5860000252723694
median,609,7834,2013-11-25T08:00:00,47,0.5109999775886536,0.10598327219486237,0.19820424914360046,0.4816104769706726,0.2540000081062317
median,609,7834,2013-11-25T09:00:00,48,0.35199999809265137,0.07189211249351501,0.17884846031665802,0.5226947069168091,0.24699999392032623
median,609,7834,2013-11-25T10:00:00,49,0.6759999990463257,0.06315077841281891,0.12633807957172394,0.44964221119880676,0.10000000149011612
median,609,7834,2013-11-25T11:00:00,50,0.3330000042915344,0.06327566504478455,0.13358089327812195,0.3752785325050354,0.21899999678134918
median,609,7834,2013-11-25T12:00:00,51,0.3840000033378601,0.06664732098579407,0.15006452798843384,0.39819326996803284,0.13600000739097595
median,609,7834,2013-11-25T13:00:00,52,0.17000000178813934,0.0700189620256424,0.15668295323848724,0.44327354431152344,0.11400000005960464
median,609,7834,2013-11-25T14:00:00,53,0.3400000035762787,0.07289111614227295,0.1535610556602478,0.44327354431152344,0.09200000017881393
median,609,7834,2013-11-25T15:00:00,54,0.3100000023841858,0.08288119733333588,0.2046353667974472,0.47549155354499817,0.3070000112056732
median,609,7834,2013-11-25T16:00:00,55,0.3490000069141388,0.13507939875125885,0.30990588665008545,0.5617809295654297,0.21299999952316284
median,609,7834,2013-11-25T17:00:00,56,0.296999990940094,0.2956700325012207,0.476740300655365,0.7465975284576416,0.5019999742507935
median,609,7834,2013-11-25T18:00:00,57,0.5490000247955322,0.43215954303741455,0.6057373285293579,0.9608848094940186,0.968999981880188
median,609,7834,2013-11-25T19:00:00,58,0.5920000076293945,0.43041127920150757,0.5772655606269836,0.8959493041038513,0.5550000071525574
median,609,7834,2013-11-25T20:00:00,59,0.8489999771118164,0.39669474959373474,0.5368056893348694,0.886458694934845,0.48899999260902405
median,609,7834,2013-11-25T21:00:00,60,0.3959999978542328,0.35386228561401367,0.4953468441963196,0.9014438390731812,0.3720000088214874
median,609,7834,2013-11-25T22:00:00,61,0.3230000138282776,0.27526840567588806,0.40518632531166077,0.7730712294578552,0.3400000035762787
median,609,7834,2013-11-25T23:00:00,62,0.375,0.1634262651205063,0.2905901074409485,0.5750178098678589,0.25
median,609,7834,2013-11-26T00:00:00,63,0.09399999678134918,0.08825087547302246,0.170356884598732,0.32393884658813477,0.10300000011920929
median,609,7834,2013-11-26T01:00:00,64,0.08299999684095383,0.07776127755641937,0.11172758042812347,0.19039949774742126,0.08900000154972076
median,609,7834,2013-11-26T02:00:00,65,0.08100000023841858,0.07501401007175446,0.09811608493328094,0.14319634437561035,0.08799999952316284
median,609,7834,2013-11-26T03:00:00,66,0.08100000023841858,0.07463937997817993,0.089874267578125,0.12196740508079529,0.08900000154972076
median,609,7834,2013-11-26T04:00:00,67,0.07999999821186066,0.07488913834095001,0.08700211346149445,0.11459971964359283,0.08699999749660492
median,609,7834,2013-11-26T05:00:00,68,0.07699999958276749,0.07289111614227295,0.09249666333198547,0.1520625501871109,0.08500000089406967
median,609,7834,2013-11-26T06:00:00,69,0.22499999403953552,0.09661756455898285,0.22218045592308044,0.36697426438331604,0.1940000057220459
median,609,7834,2013-11-26T07:00:00,70,0.5889999866485596,0.1910863220691681,0.46125566959381104,0.7258681058883667,0.6579999923706055
median,609,7834,2013-11-26T08:00:00,71,0.23000000417232513,0.10211211442947388,0.19033706188201904,0.4523894786834717,0.1589999943971634
median,609,7834,2013-11-26T09:00:00,72,0.13699999451637268,0.06864532828330994,0.1638008952140808,0.47998708486557007,0.10100000351667404
median,609,7834,2013-11-26T10:00:00,73,0.1860000044107437,0.06265127658843994,0.11497434973716736,0.3953835666179657,0.08299999684095383
median,609,7834,2013-11-26T11:00:00,74,0.1589999943971634,0.06352540850639343,0.1240902990102768,0.33516207337379456,0.08399999886751175
median,609,7834,2013-11-26T12:00:00,75,0.23100000619888306,0.06627269089221954,0.14282171428203583,0.3652884364128113,0.07800000160932541
median,609,7834,2013-11-26T13:00:00,76,0.13699999451637268,0.06901995837688446,0.15343618392944336,0.40755897760391235,0.2919999957084656
median,609,7834,2013-11-26T14:00:00,77,0.42100000381469727,0.07176722586154938,0.15156303346157074,0.40849554538726807,0.08799999952316284
median,609,7834,2013-11-26T15:00:00,78,0.15199999511241913,0.07988417148590088,0.19608135521411896,0.44264915585517883,0.09099999815225601
median,609,7834,2013-11-26T16:00:00,79,0.39800000190734863,0.12296642363071442,0.29283398389816284,0.5323101878166199,0.2630000114440918
median,609,7834,2013-11-26T17:00:00,80,0.31700000166893005,0.2678070366382599,0.4563855230808258,0.7111327052116394,0.3580000102519989
median,609,7834,2013-11-26T18:00:00,81,0.5139999985694885,0.41411498188972473,0.5847581028938293,0.911933422088623,0.5669999718666077
median,609,7834,2013-11-26T19:00:00,82,0.38600000739097595,0.4221694767475128,0.5710217356681824,0.8619830012321472,0.4009999930858612
median,609,7834,2013-11-26T20:00:00,83,0.6269999742507935,0.3899514675140381,0.5290634036064148,0.8459988236427307,0.5410000085830688
median,609,7834,2013-11-26T21:00:00,84,0.5109999775886536,0.3488672375679016,0.48860353231430054,0.8544903993606567,0.5070000290870667
median,609,7834,2013-11-26T22:00:00,85,0.6150000095367432,0.27147528529167175,0.40037861466407776,0.7353586554527283,0.2930000126361847
median,609,7834,2013-11-26T23:00:00,86,0.16599999368190765,0.15793171525001526,0.28993937373161316,0.5457967519760132,0.22300000488758087
median,609,7834,2013-11-27T00:00:00,87,0.0860000029206276,0.08687724173069,0.16842129826545715,0.318975031375885,0.07800000160932541
median,609,7834,2013-11-27T01:00:00,88,0.08399999886751175,0.07738666236400604,0.11047881841659546,0.18890097737312317,0.07800000160932541
median,609,7834,2013-11-27T02:00:00,89,0.07699999958276749,0.07463937997817993,0.09711708128452301,0.14194758236408234,0.07599999755620956
median,609,7834,2013-11-27T03:00:00,90,0.07599999755620956,0.07426474988460541,0.0892498791217804,0.1210932731628418,0.05900000035762787
median,609,7834,2013-11-27T04:00:00,91,0.08100000023841858,0.07476425170898438,0.08662748336791992,0.11422508955001831,0.0689999982714653
median,609,7834,2013-11-27T05:00:00,92,0.0820000022649765,0.07264137268066406,0.09374542534351349,0.15605857968330383,0.07400000095367432
median,609,7834,2013-11-27T06:00:00,93,0.22200000286102295,0.09636782109737396,0.22399115562438965,0.372780978679657,0.22200000286102295
median,609,7834,2013-11-27T07:00:00,94,0.18199999630451202,0.18758979439735413,0.4596322774887085,0.7218720316886902,0.4259999990463257
median,609,7834,2013-11-27T08:00:00,95,0.2590000033378601,0.10073848068714142,0.18709027767181396,0.44364815950393677,0.19300000369548798
median,609,7834,2013-11-27T09:00:00,96,0.1979999989271164,0.06789606809616089,0.15992973744869232,0.46762436628341675,0.2630000114440918
median,609,7834,2013-11-27T10:00:00,97,0.18700000643730164,0.06315077841281891,0.11235195398330688,0.38264620304107666,0.12999999523162842
median,609,7834,2013-11-27T11:00:00,98,0.06800000369548798,0.06427466869354248,0.11996939778327942,0.32353299856185913,0.19499999284744263
median,609,7834,2013-11-27T12:00:00,99,0.07000000029802322,0.06652243435382843,0.13870079815387726,0.35654711723327637,0.09200000017881393
median,609,7834,2013-11-27T13:00:00,100,0.30399999022483826,0.06901995837688446,0.15131328999996185,0.4054985046386719,0.06499999761581421
median,609,7834,2013-11-27T14:00:00,101,0.09700000286102295,0.07176722586154938,0.1511884182691574,0.4103686809539795,0.17399999499320984
median,609,7834,2013-11-27T15:00:00,102,0.09700000286102295,0.07925979793071747,0.1944579780101776,0.4435232877731323,0.3149999976158142
median,609,7834,2013-11-27T16:00:00,103,0.09799999743700027,0.12034402787685394,0.2915642261505127,0.533184289932251,0.2680000066757202
median,609,7834,2013-11-27T17:00:00,104,0.46299999952316284,0.25880035758018494,0.4538879990577698,0.7021416425704956,0.38100001215934753
median,609,7834,2013-11-27T18:00:00,105,0.578000009059906,0.40306344628334045,0.573519229888916,0.8814636468887329,0.5210000276565552
median,609,7834,2013-11-27T19:00:00,106,0.4699999988079071,0.4143647253513336,0.5655272006988525,0.8415033221244812,0.703000009059906
median,609,7834,2013-11-27T20:00:00,107,0.4020000100135803,0.3833330273628235,0.5239434838294983,0.8225221633911133,0.5040000081062317
median,609,7834,2013-11-27T21:00:00,108,0.4390000104904175,0.34449654817581177,0.4846075177192688,0.8175271153450012,0.4830000102519989
median,609,7834,2013-11-27T22:00:00,109,0.4959999918937683,0.26983627676963806,0.3993796110153198,0.7071366310119629,0.4580000042915344
median,609,7834,2013-11-27T23:00:00,110,0.2290000021457672,0.1586809754371643,0.2901032865047455,0.52681565284729,0.2639999985694885
median,609,7834,2013-11-28T00:00:00,111,0.10599999874830246,0.08712698519229889,0.17160564661026,0.3239544630050659,0.2370000034570694
median,609,7834,2013-11-28T01:00:00,112,0.09099999815225601,0.0772617757320404,0.11110319197177887,0.19183558225631714,0.07000000029802322
median,609,7834,2013-11-28T02:00:00,113,0.12200000137090683,0.07451450824737549,0.09699219465255737,0.14232221245765686,0.06199999898672104
median,609,7834,2013-11-28T03:00:00,114,0.10400000214576721,0.07426474988460541,0.08912500739097595,0.12084352970123291,0.08399999886751175
median,609,7834,2013-11-28T04:00:00,115,0.08900000154972076,0.07463937997817993,0.08662748336791992,0.11434997618198395,0.0820000022649765
median,609,7834,2013-11-28T05:00:00,116,0.0860000029206276,0.07239161431789398,0.0943697988986969,0.15905560553073883,0.08100000023841858
median,609,7834,2013-11-28T06:00:00,117,0.22300000488758087,0.09561856091022491,0.2247404158115387,0.3776511549949646,0.27399998903274536
median,609,7834,2013-11-28T07:00:00,118,0.7979999780654907,0.18502983450889587,0.4590079188346863,0.7236202955245972,0.41999998688697815
median,609,7834,2013-11-28T08:00:00,119,0.2029999941587448,0.09986434876918793,0.18534201383590698,0.44214963912963867,0.20499999821186066
median,609,7834,2013-11-28T09:00:00,120,0.08100000023841858,0.06777119636535645,0.15918047726154327,0.4708711504936218,0.07199999690055847
median,609,7834,2013-11-28T10:00:00,121,0.09399999678134918,0.06340053677558899,0.1121021956205368,0.38320815563201904,0.0729999989271164
median,609,7834,2013-11-28T11:00:00,122,0.09399999678134918,0.064649298787117,0.11897037923336029,0.3219720423221588,0.0820000022649765
median,609,7834,2013-11-28T12:00:00,123,0.09300000220537186,0.06677219271659851,0.13682766258716583,0.3566095530986786,0.20999999344348907
median,609,7834,2013-11-28T13:00:00,124,0.26499998569488525,0.0691448301076889,0.14894063770771027,0.4115550220012665,0.4480000138282776
median,609,7834,2013-11-28T14:00:00,125,0.25200000405311584,0.07189211249351501,0.15031428635120392,0.4205460846424103,0.10899999737739563
median,609,7834,2013-11-28T15:00:00,126,0.13699999451637268,0.07963442802429199,0.19458284974098206,0.45226460695266724,0.20100000500679016
median,609,7834,2013-11-28T16:00:00,127,0.16699999570846558,0.12159278988838196,0.29370516538619995,0.53992760181427,0.28999999165534973
median,609,7834,2013-11-28T17:00:00,128,0.3490000069141388,0.26001790165901184,0.45563626289367676,0.6981456279754639,0.3930000066757202
median,609,7834,2013-11-28T18:00:00,129,0.6489999890327454,0.3984430432319641,0.5682744979858398,0.862482488155365,0.37599998712539673
median,609,7834,2013-11-28T19:00:00,130,0.2709999978542328,0.41055601835250854,0.5637789368629456,0.8295152187347412,0.48899999260902405
median,609,7834,2013-11-28T20:00:00,131,1.3659999370574951,0.37989893555641174,0.5225698351860046,0.8085360527038574,0.367000013589859
median,609,7834,2013-11-28T21:00:00,132,0.6370000243186951,0.34293562173843384,0.4843577742576599,0.7913031578063965,0.49799999594688416
median,609,7834,2013-11-28T22:00:00,133,1.2519999742507935,0.2705855369567871,0.40187710523605347,0.6904032826423645,0.3790000081062317
median,609,7834,2013-11-28T23:00:00,134,1.5440000295639038,0.16230237483978271,0.2911403477191925,0.5183240175247192,0.46299999952316284
median,609,7834,2013-11-29T00:00:00,135,0.19699999690055847,0.08887524902820587,0.18159574270248413,0.33634841442108154,0.20200000703334808
median,609,7834,2013-11-29T01:00:00,136,0.08699999749660492,0.07751153409481049,0.11534897983074188,0.20107640326023102,0.15399999916553497
median,609,7834,2013-11-29T02:00:00,137,0.08799999952316284,0.07476425170898438,0.0979912132024765,0.14369584619998932,0.07900000363588333
median,609,7834,2013-11-29T03:00:00,138,0.08799999952316284,0.07451450824737549,0.08962450921535492,0.12034402787685394,0.08299999684095383
median,609,7834,2013-11-29T04:00:00,139,0.07500000298023224,0.07463937997817993,0.08687724173069,0.1136007159948349,0.07900000363588333
median,609,7834,2013-11-29T05:00:00,140,0.07699999958276749,0.07164235413074493,0.09387029707431793,0.1646750271320343,0.08500000089406967
median,609,7834,2013-11-29T06:00:00,141,0.210999995470047,0.0919971615076065,0.21987023949623108,0.3890773057937622,0.23899999260902405
median,609,7834,2013-11-29T07:00:00,142,0.7979999780654907,0.1857166439294815,0.47274428606033325,0.7453487515449524,0.5889999866485596
median,609,7834,2013-11-29T08:00:00,143,0.18000000715255737,0.10286137461662292,0.18827660381793976,0.4993428885936737,0.15800000727176666
median,609,7834,2013-11-29T09:00:00,144,0.11800000071525574,0.07226674258708954,0.1862785816192627,0.5474201440811157,0.07500000298023224
median,609,7834,2013-11-29T10:00:00,145,0.09000000357627869,0.06539855897426605,0.1334560066461563,0.4803617298603058,0.07599999755620956
median,609,7834,2013-11-29T11:00:00,146,0.0860000029206276,0.0661478042602539,0.12334105372428894,0.38439446687698364,0.07900000363588333
median,609,7834,2013-11-29T12:00:00,147,0.0689999982714653,0.06889508664608002,0.13383063673973083,0.41086819767951965,0.0820000022649765
median,609,7834,2013-11-29T13:00:00,148,0.08399999886751175,0.0721418559551239,0.1481913924217224,0.5263161063194275,0.07000000029802322
median,609,7834,2013-11-29T14:00:00,149,0.09799999743700027,0.07501401007175446,0.16130337119102478,0.5732694864273071,0.07100000232458115
median,609,7834,2013-11-29T15:00:00,150,0.09600000083446503,0.08675235509872437,0.2214311957359314,0.5730197429656982,0.0820000022649765
median,609,7834,2013-11-29T16:00:00,151,0.08699999749660492,0.14581874012947083,0.352707177400589,0.6284646987915039,0.4000000059604645
median,609,7834,2013-11-29T17:00:00,152,0.35600000619888306,0.2960251271724701,0.5033389329910278,0.7418522238731384,0.5730000138282776
median,609,7834,2013-11-29T18:00:00,153,0.5659999847412109,0.40362536907196045,0.5707719922065735,0.8579869270324707,0.6240000128746033
median,609,7834,2013-11-29T19:00:00,154,0.48500001430511475,0.4038751423358917,0.5640286803245544,0.8464983701705933,0.5889999866485596
median,609,7834,2013-11-29T20:00:00,155,0.7009999752044678,0.37396731972694397,0.5285638570785522,0.830014705657959,0.4059999883174896
median,609,7834,2013-11-29T21:00:00,156,0.5830000042915344,0.33931422233581543,0.487604558467865,0.7668274641036987,0.4339999854564667
median,609,7834,2013-11-29T22:00:00,157,0.32199999690055847,0.2718343138694763,0.41180476546287537,0.6741694211959839,0.3140000104904175
median,609,7834,2013-11-29T23:00:00,158,0.2290000021457672,0.17091882228851318,0.2915315628051758,0.5123299956321716,0.20800000429153442
median,609,7834,2013-11-30T00:00:00,159,0.09099999815225601,0.09611806273460388,0.20900604128837585,0.3779008984565735,0.15800000727176666
median,609,7834,2013-11-30T01:00:00,160,0.08799999952316284,0.08075830340385437,0.13358089327812195,0.24453327059745789,0.22599999606609344
median,609,7834,2013-11-30T02:00:00,161,0.0860000029206276,0.07701203227043152,0.10735690593719482,0.1670476794242859,0.16500000655651093
median,609,7834,2013-11-30T03:00:00,162,0.09300000220537186,0.07613790035247803,0.09474442899227142,0.13358089327812195,0.10899999737739563
median,609,7834,2013-11-30T04:00:00,163,0.08699999749660492,0.07588814198970795,0.0892498791217804,0.12096840143203735,0.08399999886751175
median,609,7834,2013-11-30T05:00:00,164,0.09300000220537186,0.07389011979103088,0.08875037729740143,0.1343301385641098,0.08399999886751175
median,609,7834,2013-11-30T06:00:00,165,0.09099999815225601,0.06976921856403351,0.11709724366664886,0.2592374384403229,0.07100000232458115
median,609,7834,2013-11-30T07:00:00,166,0.09099999815225601,0.07901003956794739,0.23866409063339233,0.6566867232322693,0.0820000022649765
median,609,7834,2013-11-30T08:00:00,167,0.40799999237060547,0.12583856284618378,0.35105255246162415,0.7815628051757812,0.8479999899864197
median,609,7834,2013-11-30T09:00:00,168,0.8989999890327454,0.09511905908584595,0.2897423207759857,0.7845598459243774,0.47600001096725464
p90,1471,7834,2013-11-23T10:00:00,1,0.8460000157356262,0.21856053173542023,0.4603414237499237,1.2908475399017334,1.8669999837875366
p90,1471,7834,2013-11-23T11:00:00,2,0.6169999837875366,0.21640658378601074,0.5073798894882202,1.3871417045593262,3.1610000133514404
p90,1471,7834,2013-11-23T12:00:00,3,0.2409999966621399,0.22096788883209229,0.5136516690254211,1.3035178184509277,0.6110000014305115
p90,1471,7834,2013-11-23T13:00:00,4,0.1509999930858612,0.21361911296844482,0.442317932844162,1.0987658500671387,0.44200000166893005
p90,1471,7834,2013-11-23T14:00:00,5,0.18799999356269836,0.21311229467391968,0.3961663842201233,0.9305043816566467,0.39899998903274536
p90,1471,7834,2013-11-23T15:00:00,6,0.41499999165534973,0.22438886761665344,0.37693920731544495,0.9117523431777954,0.2709999978542328
p90,1471,7834,2013-11-23T16:00:00,7,0.3630000054836273,0.24858912825584412,0.39743340015411377,1.064302682876587,0.3330000042915344
p90,1471,7834,2013-11-23T17:00:00,8,1.2430001497268677,0.29090791940689087,0.5179595947265625,1.407414197921753,0.5720000267028809
p90,1471,7834,2013-11-23T18:00:00,9,0.8050000071525574,0.36110132932662964,0.6497306227684021,1.6567656993865967,0.5299999713897705
p90,1471,7834,2013-11-23T19:00:00,10,0.6769999861717224,0.4054790437221527,0.7554008960723877,1.8128635883331299,0.6050000190734863
p90,1471,7834,2013-11-23T20:00:00,11,1.0360000133514404,0.4061838388442993,0.8793163895606995,1.8544223308563232,1.4199999570846558
p90,1471,7834,2013-11-23T21:00:00,12,0.5989999771118164,0.4141804575920105,0.9180874824523926,1.7419099807739258,1.3600000143051147
p90,1471,7834,2013-11-23T22:00:00,13,0.6140000224113464,0.42963969707489014,0.827621579170227,1.6081116199493408,0.6819999814033508
p90,1471,7834,2013-11-23T23:00:00,14,0.9350000023841858,0.3944242000579834,0.6387075185775757,1.5969617366790771,0.37599998712539673
p90,1471,7834,2013-11-24T00:00:00,15,0.5740000009536743,0.3298057019710541,0.7072538137435913,1.6324386596679688,0.36500000953674316
p90,1471,7834,2013-11-24T01:00:00,16,0.1289999932050705,0.2815318703651428,0.8169785737991333,1.5584442615509033,1.1970000267028809
p90,1471,7834,2013-11-24T02:00:00,17,0.13600000739097595,0.22058777511119843,0.7645235061645508,1.5827710628509521,2.232999801635742
p90,1471,7834,2013-11-24T03:00:00,18,0.14399999380111694,0.18143656849861145,0.6905289888381958,1.5989890098571777,2.0959999561309814
p90,1471,7834,2013-11-24T04:00:00,19,0.08399999886751175,0.17332758009433746,0.6494772434234619,1.5827710628509521,2.059999942779541
p90,1471,7834,2013-11-24T05:00:00,20,0.14399999380111694,0.16559869050979614,0.5761162042617798,1.502694845199585,0.8659999966621399
p90,1471,7834,2013-11-24T06:00:00,21,0.09200000017881393,0.16851286590099335,0.5035154223442078,1.2705750465393066,0.06400000303983688
p90,1471,7834,2013-11-24T07:00:00,22,0.14000000059604645,0.15939024090766907,0.36515581607818604,1.092177391052246,0.052000001072883606
p90,1471,7834,2013-11-24T08:00:00,23,0.16300000250339508,0.16433167457580566,0.31485477089881897,1.0653163194656372,0.16300000250339508
p90,1471,7834,2013-11-24T09:00:00,24,0.6970000267028809,0.18536435067653656,0.4758308529853821,1.3187222480773926,1.3519999980926514
p90,1471,7834,2013-11-24T10:00:00,25,0.9409999847412109,0.20132893323898315,0.44082915782928467,1.328351616859436,2.375
p90,1471,7834,2013-11-24T11:00:00,26,0.3709999918937683,0.2028493583202362,0.4273986518383026,1.1894851922988892,0.7179999947547913
p90,1471,7834,2013-11-24T12:00:00,27,0.13500000536441803,0.19676761329174042,0.3926345407962799,1.0247713327407837,0.0949999988079071
p90,1471,7834,2013-11-24T13:00:00,28,0.13500000536441803,0.19550059735774994,0.35574814677238464,0.889959454536438,0.050999999046325684
p90,1471,7834,2013-11-24T14:00:00,29,0.22499999403953552,0.20525671541690826,0.3624950647354126,0.853975772857666,0.40799999237060547
p90,1471,7834,2013-11-24T15:00:00,30,0.5170000195503235,0.22438886761665344,0.3902588486671448,0.9548313617706299,0.7889999747276306
p90,1471,7834,2013-11-24T16:00:00,31,0.5809999704360962,0.2537839412689209,0.4359194338321686,1.171239972114563,1.3329999446868896
p90,1471,7834,2013-11-24T17:00:00,32,0.5120000243186951,0.29204821586608887,0.5553369522094727,1.431234359741211,1.3760000467300415
p90,1471,7834,2013-11-24T18:00:00,33,1.184000015258789,0.34488335251808167,0.5730753540992737,1.4793815612792969,0.4300000071525574
p90,1471,7834,2013-11-24T19:00:00,34,1.3380000591278076,0.3833535313606262,0.6151407361030579,1.502694845199585,0.4790000021457672
p90,1471,7834,2013-11-24T20:00:00,35,1.3700001239776611,0.3815321922302246,0.7194172739982605,1.5148582458496094,0.3499999940395355
p90,1471,7834,2013-11-24T21:00:00,36,0.9919999837875366,0.41289710998535156,0.8202728033065796,1.421604871749878,0.8100000023841858
p90,1471,7834,2013-11-24T22:00:00,37,1.4359999895095825,0.4573005437850952,0.7807414531707764,1.3937304019927979,0.8949999809265137
p90,1471,7834,2013-11-24T23:00:00,38,1.1139999628067017,0.4073004126548767,0.6788723468780518,1.5939209461212158,1.972000002861023
p90,1471,7834,2013-11-25T00:00:00,39,0.26899999380111694,0.2816585898399353,0.5764963626861572,1.521953821182251,2.0390000343322754
p90,1471,7834,2013-11-25T01:00:00,40,0.14300000667572021,0.21932074427604675,0.6374404430389404,1.455054521560669,1.406000018119812
p90,1471,7834,2013-11-25T02:00:00,41,0.17800000309944153,0.1449461281299591,0.48159584403038025,1.3749783039093018,1.559999942779541
p90,1471,7834,2013-11-25T03:00:00,42,0.13199999928474426,0.12061914801597595,0.40934744477272034,1.2766568660736084,2.6549999713897705
p90,1471,7834,2013-11-25T04:00:00,43,0.12600000202655792,0.11656466126441956,0.36414220929145813,1.1904988288879395,1.2450000047683716
p90,1471,7834,2013-11-25T05:00:00,44,0.2029999941587448,0.13835754990577698,0.35229548811912537,1.144885778427124,1.2230000495910645
p90,1471,7834,2013-11-25T06:00:00,45,0.11100000143051147,0.3018677234649658,0.7812483310699463,1.140324354171753,1.187000036239624
p90,1471,7834,2013-11-25T07:00:00,46,0.15800000727176666,0.27418312430381775,0.7310739755630493,1.2523298263549805,1.24399995803833
p90,1471,7834,2013-11-25T08:00:00,47,0.847000002861023,0.317768931388855,0.8233137130737305,1.3172017335891724,1.3860000371932983
p90,1471,7834,2013-11-25T09:00:00,48,0.6890000104904175,0.17978942394256592,0.3719344437122345,1.0815342664718628,0.9470000267028809
p90,1471,7834,2013-11-25T10:00:00,49,0.29600000381469727,0.16661231219768524,0.29521581530570984,0.8630983829498291,0.23399999737739563
p90,1471,7834,2013-11-25T11:00:00,50,0.3970000147819519,0.17117363214492798,0.3601827323436737,0.9049103856086731,0.3700000047683716
p90,1471,7834,2013-11-25T12:00:00,51,0.3959999978542328,0.17522811889648438,0.3625267446041107,0.8504281044006348,0.7070000171661377
p90,1471,7834,2013-11-25T13:00:00,52,0.2150000035762787,0.17738206684589386,0.3297423720359802,0.7092810273170471,0.22200000286102295
p90,1471,7834,2013-11-25T14:00:00,53,0.31200000643730164,0.18561775982379913,0.3358241021633148,0.6526448130607605,0.3889999985694885
p90,1471,7834,2013-11-25T15:00:00,54,0.13500000536441803,0.1990482658147812,0.34602367877960205,0.705986738204956,1.0579999685287476
p90,1471,7834,2013-11-25T16:00:00,55,0.17399999499320984,0.23313136398792267,0.3449467122554779,0.7994935512542725,0.3630000054836273
p90,1471,7834,2013-11-25T17:00:00,56,0.6349999904632568,0.2754501700401306,0.40140870213508606,1.121065616607666,0.6140000224113464
p90,1471,7834,2013-11-25T18:00:00,57,1.4709999561309814,0.3512185215950012,0.7034527063369751,1.550335168838501,1.2899999618530273
p90,1471,7834,2013-11-25T19:00:00,58,0.4790000021457672,0.38759809732437134,0.7133355140686035,1.603043556213379,1.2400000095367432
p90,1471,7834,2013-11-25T20:00:00,59,0.7919999957084656,0.3685768246650696,0.7229649424552917,1.5331034660339355,1.065000057220459
p90,1471,7834,2013-11-25T21:00:00,60,1.2230000495910645,0.38055023550987244,0.8111501932144165,1.4342753887176514,1.0850000381469727
p90,1471,7834,2013-11-25T22:00:00,61,0.7799999713897705,0.4241756498813629,0.7832755446434021,1.3663625717163086,0.8169999718666077
p90,1471,7834,2013-11-25T23:00:00,62,0.4300000071525574,0.3957229256629944,0.7026925086975098,1.5331034660339355,0.45399999618530273
p90,1471,7834,2013-11-26T00:00:00,63,0.20200000703334808,0.26708775758743286,0.5301230549812317,1.4479591846466064,0.33500000834465027
p90,1471,7834,2013-11-26T01:00:00,64,0.15000000596046448,0.1908125877380371,0.5408294796943665,1.3663625717163086,0.6240000128746033
p90,1471,7834,2013-11-26T02:00:00,65,1.1699999570846558,0.12670087814331055,0.36490243673324585,1.2087440490722656,0.16200000047683716
p90,1471,7834,2013-11-26T03:00:00,66,0.5440000295639038,0.11073631048202515,0.3013609051704407,1.075959324836731,0.10000000149011612
p90,1471,7834,2013-11-26T04:00:00,67,0.18000000715255737,0.10946929454803467,0.27126896381378174,0.9928421974182129,0.11699999868869781
p90,1471,7834,2013-11-26T05:00:00,68,0.10499999672174454,0.1330360472202301,0.27418312430381775,0.9903081655502319,0.12999999523162842
p90,1471,7834,2013-11-26T06:00:00,69,0.1420000046491623,0.28824713826179504,0.7640166878700256,1.121065616607666,0.6800000071525574
p90,1471,7834,2013-11-26T07:00:00,70,0.46299999952316284,0.2508697807788849,0.696864128112793,1.2634797096252441,0.14800000190734863
p90,1471,7834,2013-11-26T08:00:00,71,2.0799999237060547,0.3079494535923004,0.7992401123046875,1.2918611764907837,1.4500000476837158
p90,1471,7834,2013-11-26T09:00:00,72,2.305000066757202,0.1649651825428009,0.3150448203086853,0.9974035024642944,1.753000020980835
p90,1471,7834,2013-11-26T10:00:00,73,0.1420000046491623,0.15432214736938477,0.2838125228881836,0.8286352157592773,1.1089999675750732
p90,1471,7834,2013-11-26T11:00:00,74,0.31299999356269836,0.15977036952972412,0.35109180212020874,0.8904662132263184,1.2389999628067017
p90,1471,7834,2013-11-26T12:00:00,75,0.4050000011920929,0.16433167457580566,0.34431320428848267,0.8230602741241455,0.5799999833106995
p90,1471,7834,2013-11-26T13:00:00,76,0.4259999990463257,0.1681327521800995,0.3195427656173706,0.6839404106140137,0.6439999938011169
